arm,d,R,seed,method,blocks_1e-3,final_gap,sup_w2sq,mom_overhead_pct,spectral_gap,mono_violation,max_map_defect,slope_std,slope_acc
gauss-d50,50,32,20,std,2852,9.998118091548817e-05,950.7291029639227,0.0,0.0021747296825711886,,,,
gauss-d50,50,32,20,acc,118,8.346765838048754e-05,950.7291029639227,98.72779959912897,,,,,
gauss-d50,50,32,21,std,2852,9.986104579231582e-05,960.068160250331,0.0,0.002175426493963131,,,,
gauss-d50,50,32,21,acc,118,8.328528762856051e-05,960.068160250331,98.72695914976718,,,,,
gauss-d50,50,32,22,std,2851,9.997049735038441e-05,929.6775061129069,0.0,0.002173660881656989,,,,
gauss-d50,50,32,22,acc,118,8.406304755061676e-05,929.6775061129069,98.7345512324917,,,,,
gauss-d50,50,32,23,std,2851,9.991334940896712e-05,943.3327818145134,0.0,0.0021739995206845612,,,,
gauss-d50,50,32,23,acc,118,8.364777753786141e-05,943.3327818145134,98.73313868248412,,,,,
gauss-d50,50,32,24,std,2852,9.996561419628111e-05,948.9567106951052,0.0,0.00217415851470157,,,,
gauss-d50,50,32,24,acc,118,8.35075716354404e-05,948.9567106951052,98.72401887084298,,,,,
gauss-d50,50,32,25,std,2852,9.983488414426651e-05,956.6729676731943,0.0,0.0021748039637767527,,,,
gauss-d50,50,32,25,acc,118,8.334533913778586e-05,956.6729676731945,98.72360691224995,,,,,
gauss-d50,50,32,26,std,2850,9.99268790969985e-05,925.6957710705972,0.0,0.0021735303219676755,,,,
gauss-d50,50,32,26,acc,118,8.420425370706149e-05,925.6957710705972,98.73324362287393,,,,,
gauss-d50,50,32,27,std,2852,9.982029788083678e-05,955.4695862068519,0.0,0.0021758488702221207,,,,
gauss-d50,50,32,27,acc,118,8.33800228733448e-05,955.4695862068519,98.72839856030336,,,,,
gauss-d50,50,32,28,std,2851,9.996813831116523e-05,930.2275261390823,0.0,0.0021757798161157957,,,,
gauss-d50,50,32,28,acc,118,8.407055526146734e-05,930.2275261390823,98.7298196789549,,,,,
gauss-d50,50,32,29,std,2852,9.9818902151938e-05,955.1233796820663,0.0,0.0021758441292814013,,,,
gauss-d50,50,32,29,acc,118,8.338338563978684e-05,955.1233796820663,98.73271076681505,,,,,
gauss-d50,50,32,30,std,2850,9.987336958832728e-05,921.3486832650833,0.0,0.0021743963410130194,,,,
gauss-d50,50,32,30,acc,118,8.43841305021055e-05,921.3486832650833,98.72846772675788,,,,,
gauss-d50,50,32,31,std,2852,9.995388934889819e-05,948.0360290906541,0.0,0.002175178905843457,,,,
gauss-d50,50,32,31,acc,118,8.353820594076897e-05,948.0360290906541,98.73083370381431,,,,,
gauss-d50,50,32,32,std,2849,9.99118860691324e-05,908.6600289348455,0.0,0.0021739955042562463,,,,
gauss-d50,50,32,32,acc,118,8.495288475331327e-05,908.6600289348455,98.72978774086563,,,,,
gauss-d50,50,32,33,std,2852,9.984661842210411e-05,958.1639587377408,0.0,0.002174840713705385,,,,
gauss-d50,50,32,33,acc,118,8.331805604617007e-05,958.1639587377408,98.7275730746845,,,,,
gauss-d50,50,32,34,std,2851,9.987291846732908e-05,939.6027261121693,0.0,0.0021754659838018405,,,,
gauss-d50,50,32,34,acc,118,8.376243294339232e-05,939.6027261121693,98.73575777644538,,,,,
gauss-d50,50,32,35,std,2852,9.981538699991958e-05,954.8330579633625,0.0,0.0021758327541437027,,,,
gauss-d50,50,32,35,acc,118,8.339188839943598e-05,954.8330579633625,98.73617953225703,,,,,
gauss-d50,50,32,36,std,2852,9.996970439057895e-05,949.4702298072515,0.0,0.0021746940109630825,,,,
gauss-d50,50,32,36,acc,118,8.349699973715305e-05,949.4702298072515,98.72191626020889,,,,,
gauss-d50,50,32,37,std,2850,9.988396054608044e-05,922.0801276893316,0.0,0.0021739104860801876,,,,
gauss-d50,50,32,37,acc,118,8.434796568970553e-05,922.0801276893316,98.72814936483176,,,,,
gauss-d50,50,32,38,std,2852,9.981627344479542e-05,954.2768315413897,0.0,0.002174220476536707,,,,
gauss-d50,50,32,38,acc,118,8.338973966177769e-05,954.2768315413897,98.74026878167997,,,,,
gauss-d50,50,32,39,std,2851,9.993563073311569e-05,926.6727565655093,0.0,0.0021740673017310802,,,,
gauss-d50,50,32,39,acc,118,8.417552194129978e-05,926.6727565655093,98.72543361207103,,,,,
gauss-d50,50,32,40,std,2852,9.982440765879223e-05,955.0641636944966,0.0,0.002173225231566626,,,,
gauss-d50,50,32,40,acc,118,8.337016537503586e-05,955.0641636944966,98.73478255211676,,,,,
gauss-d50,50,32,41,std,2852,9.99506242433286e-05,947.9474815216756,0.0,0.0021757166425313227,,,,
gauss-d50,50,32,41,acc,118,8.354682289144107e-05,947.9474815216756,98.7298924516225,,,,,
gauss-d50,50,32,42,std,2852,9.983068040187414e-05,956.3850143548136,0.0,0.0021753293319019215,,,,
gauss-d50,50,32,42,acc,118,8.335524832502397e-05,956.3850143548136,98.72386008165424,,,,,
gauss-d50,50,32,43,std,2852,9.984507372804222e-05,958.1637928063491,0.0,0.0021753753562411718,,,,
gauss-d50,50,32,43,acc,118,8.332161553514447e-05,958.1637928063491,98.72695282360482,,,,,
gauss-d50,50,32,44,std,2852,9.998550959208416e-05,951.9568346589307,0.0,0.0021764001806409638,,,,
gauss-d50,50,32,44,acc,118,8.345671617461352e-05,951.9568346589307,98.72878016122988,,,,,
gauss-d50,50,32,45,std,2850,9.985460571655322e-05,919.6129488349069,0.0,0.0021738216924623473,,,,
gauss-d50,50,32,45,acc,118,8.444886661627786e-05,919.6129488349069,98.72699046474878,,,,,
gauss-d50,50,32,46,std,2852,9.999546567740318e-05,952.5166188925552,0.0,0.0021747741526637544,,,,
gauss-d50,50,32,46,acc,118,8.34318117370822e-05,952.5166188925552,98.73063960654167,,,,,
gauss-d50,50,32,47,std,2852,9.984228160534597e-05,958.1252500041031,0.0,0.0021759208155628434,,,,
gauss-d50,50,32,47,acc,118,8.33280742815589e-05,958.1252500041031,98.7325112995924,,,,,
gauss-d50,50,32,48,std,2852,9.981818326208584e-05,954.6589657022444,0.0,0.0021747517390908674,,,,
gauss-d50,50,32,48,acc,118,8.338512064486568e-05,954.6589657022444,98.73248207459552,,,,,
gauss-d50,50,32,49,std,2852,9.982805130082269e-05,956.0996777283033,0.0,0.002175320937869112,,,,
gauss-d50,50,32,49,acc,118,8.336148154407079e-05,956.0996777283033,98.73192740151862,,,,,
potential-1d-mono,1,-1,0,mono1d,,,,,,0.99,,,
potential-1d-mono,1,-1,1,mono1d,,,,,,0.995,,,
potential-1d-mono,1,-1,2,mono1d,,,,,,0.99,,,
potential-1d-mono,1,-1,3,mono1d,,,,,,0.99,,,
potential-1d-mono,1,-1,4,mono1d,,,,,,0.885,,,
potential-1d-mono,1,-1,5,mono1d,,,,,,0.995,,,
potential-1d-mono,1,-1,6,mono1d,,,,,,0.99,,,
potential-1d-mono,1,-1,7,mono1d,,,,,,0.995,,,
potential-1d-mono,1,-1,8,mono1d,,,,,,0.99,,,
potential-1d-mono,1,-1,9,mono1d,,,,,,0.935,,,
potential-1d-mono,1,-1,10,mono1d,,,,,,0.785,,,
potential-1d-mono,1,-1,11,mono1d,,,,,,0.99,,,
potential-1d-mono,1,-1,12,mono1d,,,,,,0.99,,,
potential-1d-mono,1,-1,13,mono1d,,,,,,0.995,,,
potential-1d-mono,1,-1,14,mono1d,,,,,,0.995,,,
potential-1d-mono,1,-1,15,mono1d,,,,,,0.995,,,
potential-1d-mono,1,-1,16,mono1d,,,,,,0.99,,,
potential-1d-mono,1,-1,17,mono1d,,,,,,0.865,,,
potential-1d-mono,1,-1,18,mono1d,,,,,,0.99,,,
potential-1d-mono,1,-1,19,mono1d,,,,,,0.99,,,
potential-1d-mono,1,-1,20,mono1d,,,,,,0.99,,,
potential-1d-mono,1,-1,21,mono1d,,,,,,0.995,,,
potential-1d-mono,1,-1,22,mono1d,,,,,,0.99,,,
potential-1d-mono,1,-1,23,mono1d,,,,,,0.99,,,
potential-1d-mono,1,-1,24,mono1d,,,,,,0.99,,,
potential-1d-mono,1,-1,25,mono1d,,,,,,0.99,,,
potential-1d-mono,1,-1,26,mono1d,,,,,,0.99,,,
potential-1d-mono,1,-1,27,mono1d,,,,,,0.995,,,
potential-1d-mono,1,-1,28,mono1d,,,,,,0.995,,,
potential-1d-mono,1,-1,29,mono1d,,,,,,0.99,,,
potential-1d-mono,1,-1,30,mono1d,,,,,,0.99,,,
potential-1d-mono,1,-1,31,mono1d,,,,,,0.68,,,
potential-1d-mono,1,-1,32,mono1d,,,,,,0.99,,,
potential-1d-mono,1,-1,33,mono1d,,,,,,0.99,,,
potential-1d-mono,1,-1,34,mono1d,,,,,,0.99,,,
potential-1d-mono,1,-1,35,mono1d,,,,,,0.99,,,
potential-1d-mono,1,-1,36,mono1d,,,,,,0.99,,,
potential-1d-mono,1,-1,37,mono1d,,,,,,0.995,,,
potential-1d-mono,1,-1,38,mono1d,,,,,,0.99,,,
potential-1d-mono,1,-1,39,mono1d,,,,,,0.99,,,
potential-1d-mono,1,-1,40,mono1d,,,,,,0.995,,,
potential-1d-mono,1,-1,41,mono1d,,,,,,0.995,,,
potential-1d-mono,1,-1,42,mono1d,,,,,,0.99,,,
potential-1d-mono,1,-1,43,mono1d,,,,,,0.995,,,
potential-1d-mono,1,-1,44,mono1d,,,,,,0.99,,,
potential-1d-mono,1,-1,45,mono1d,,,,,,0.99,,,
potential-1d-mono,1,-1,46,mono1d,,,,,,0.76,,,
potential-1d-mono,1,-1,47,mono1d,,,,,,0.995,,,
potential-1d-mono,1,-1,48,mono1d,,,,,,0.99,,,
potential-1d-mono,1,-1,49,mono1d,,,,,,0.99,,,
potential-d2,2,-1,0,slope,,,,,,,,-2.030600741904798,-3.9885026895987057
potential-d2,2,-1,1,slope,,,,,,,,-2.0292504372121307,-3.9892120659250567
potential-d2,2,-1,2,slope,,,,,,,,-2.0293668270370757,-3.9897596881399027
potential-d2,2,-1,3,slope,,,,,,,,-2.030406301171924,-3.9884673942013347
potential-d2,2,-1,4,slope,,,,,,,,-2.030254807529821,-3.986982341170276
potential-d2,2,-1,5,slope,,,,,,,,-2.0301021408140856,-3.988459168186542
potential-d2,2,-1,6,slope,,,,,,,,-2.0298852474432216,-3.9883042121208554
potential-d2,2,-1,7,slope,,,,,,,,-2.029168047853009,-3.9876154690515846
potential-d2,2,-1,8,slope,,,,,,,,-2.030857291983058,-3.9913201374857032
potential-d2,2,-1,9,slope,,,,,,,,-2.0300958596438163,-3.9909573735124066
potential-d2,2,-1,10,slope,,,,,,,,-2.029616045380859,-3.9873063240211164
potential-d2,2,-1,11,slope,,,,,,,,-2.029770297650401,-3.986320709693373
potential-d2,2,-1,12,slope,,,,,,,,-2.029723145400596,-3.988984560329374
potential-d2,2,-1,13,slope,,,,,,,,-2.0300952503071676,-3.9886397667371396
potential-d2,2,-1,14,slope,,,,,,,,-2.030696340995523,-3.988832358178268
potential-d2,2,-1,15,slope,,,,,,,,-2.029374277492867,-3.989052448661339
potential-d2,2,-1,16,slope,,,,,,,,-2.030205499114372,-3.9898548938376024
potential-d2,2,-1,17,slope,,,,,,,,-2.029667513093833,-3.9885865692851086
potential-d2,2,-1,18,slope,,,,,,,,-2.0293749700906614,-3.9880603129201
potential-d2,2,-1,19,slope,,,,,,,,-2.029808404554716,-3.986683426132024
potential-d2,2,-1,20,slope,,,,,,,,-2.029214202449916,-3.9866495193369724
potential-d2,2,-1,21,slope,,,,,,,,-2.0301732472233334,-3.9862246330817155
potential-d2,2,-1,22,slope,,,,,,,,-2.0298577390384596,-3.9873013607464984
potential-d2,2,-1,23,slope,,,,,,,,-2.0302721066717386,-3.9872110513805006
potential-d2,2,-1,24,slope,,,,,,,,-2.0299027495167428,-3.9865951435648266
potential-d2,2,-1,25,slope,,,,,,,,-2.0299430661921534,-3.9910740533491644
potential-d2,2,-1,26,slope,,,,,,,,-2.028622199697914,-3.987156036138211
potential-d2,2,-1,27,slope,,,,,,,,-2.0296510022023138,-3.98676603078995
potential-d2,2,-1,28,slope,,,,,,,,-2.0307320295175786,-3.9919749245258083
potential-d2,2,-1,29,slope,,,,,,,,-2.0306825915914946,-3.988890868340124
potential-d2,2,-1,30,slope,,,,,,,,-2.0295435162058806,-3.9874424852591237
potential-d2,2,-1,31,slope,,,,,,,,-2.030521851072928,-3.991098050031012
potential-d2,2,-1,32,slope,,,,,,,,-2.030799493427228,-3.989466705273325
potential-d2,2,-1,33,slope,,,,,,,,-2.030196586288027,-3.9873906456737176
potential-d2,2,-1,34,slope,,,,,,,,-2.0297776845103366,-3.9853053801780502
potential-d2,2,-1,35,slope,,,,,,,,-2.029577435347274,-3.9859811181412543
potential-d2,2,-1,36,slope,,,,,,,,-2.0292762282058727,-3.985181208815281
potential-d2,2,-1,37,slope,,,,,,,,-2.030209762099963,-3.9911691204172253
potential-d2,2,-1,38,slope,,,,,,,,-2.030192121102071,-3.989717760079982
potential-d2,2,-1,39,slope,,,,,,,,-2.029330767567657,-3.9893341992137805
potential-d2,2,-1,40,slope,,,,,,,,-2.029121057485264,-3.9877856294642533
potential-d2,2,-1,41,slope,,,,,,,,-2.029456230740704,-3.988608806223148
potential-d2,2,-1,42,slope,,,,,,,,-2.0290535326562624,-3.987465712739479
potential-d2,2,-1,43,slope,,,,,,,,-2.030454349622303,-3.986481857777121
potential-d2,2,-1,44,slope,,,,,,,,-2.0301288836402214,-3.9886325238892892
potential-d2,2,-1,45,slope,,,,,,,,-2.0305234358859874,-3.989040663056122
potential-d2,2,-1,46,slope,,,,,,,,-2.0292441581150866,-3.9851491811044304
potential-d2,2,-1,47,slope,,,,,,,,-2.0294226557840047,-3.9884481545972053
potential-d2,2,-1,48,slope,,,,,,,,-2.0288750921102547,-3.9894505956449877
potential-d2,2,-1,49,slope,,,,,,,,-2.029632351263158,-3.9921593463733074
potential-d10,10,-1,0,slope,,,,,,,,-2.0449149862858595,-4.128849629230338
potential-d10,10,-1,1,slope,,,,,,,,-2.0448729961253562,-4.128256579586521
potential-d10,10,-1,2,slope,,,,,,,,-2.044908519380672,-4.1289149074479985
potential-d10,10,-1,3,slope,,,,,,,,-2.044921443622569,-4.12895083436032
potential-d10,10,-1,4,slope,,,,,,,,-2.044901617713291,-4.128838880457222
potential-d10,10,-1,5,slope,,,,,,,,-2.044999082714396,-4.130491947023201
potential-d10,10,-1,6,slope,,,,,,,,-2.0449978504773036,-4.130486062378634
potential-d10,10,-1,7,slope,,,,,,,,-2.044894077509613,-4.12843626127394
potential-d10,10,-1,8,slope,,,,,,,,-2.0448907804070235,-4.128445359704481
potential-d10,10,-1,9,slope,,,,,,,,-2.0449790988566394,-4.130076831288659
potential-d10,10,-1,10,slope,,,,,,,,-2.0449462174088597,-4.129716392035919
potential-d10,10,-1,11,slope,,,,,,,,-2.044896858724664,-4.1287222021453
potential-d10,10,-1,12,slope,,,,,,,,-2.044930744686683,-4.12922724066889
potential-d10,10,-1,13,slope,,,,,,,,-2.044953561671823,-4.129763277690466
potential-d10,10,-1,14,slope,,,,,,,,-2.044909777064534,-4.1288900122645265
potential-d10,10,-1,15,slope,,,,,,,,-2.044908077494058,-4.128891877667597
potential-d10,10,-1,16,slope,,,,,,,,-2.044893553513215,-4.128323193531071
potential-d10,10,-1,17,slope,,,,,,,,-2.0449614606035342,-4.129863801419465
potential-d10,10,-1,18,slope,,,,,,,,-2.0449305234660304,-4.129339269307933
potential-d10,10,-1,19,slope,,,,,,,,-2.0449300840807285,-4.129189231794171
potential-d10,10,-1,20,slope,,,,,,,,-2.044917639243132,-4.129068042313143
potential-d10,10,-1,21,slope,,,,,,,,-2.0449153684859875,-4.128935799804182
potential-d10,10,-1,22,slope,,,,,,,,-2.044894883973913,-4.128629492501114
potential-d10,10,-1,23,slope,,,,,,,,-2.044923622265253,-4.129121176877124
potential-d10,10,-1,24,slope,,,,,,,,-2.044981054784189,-4.1303565187437155
potential-d10,10,-1,25,slope,,,,,,,,-2.0449095786846536,-4.128931953697989
potential-d10,10,-1,26,slope,,,,,,,,-2.0449408729403915,-4.129400048529014
potential-d10,10,-1,27,slope,,,,,,,,-2.0449246007235864,-4.129358311827059
potential-d10,10,-1,28,slope,,,,,,,,-2.0449008327122105,-4.12854110473122
potential-d10,10,-1,29,slope,,,,,,,,-2.044912279813377,-4.128904515492244
potential-d10,10,-1,30,slope,,,,,,,,-2.0448749683902165,-4.12814036575448
potential-d10,10,-1,31,slope,,,,,,,,-2.0449429244028248,-4.129586073700565
potential-d10,10,-1,32,slope,,,,,,,,-2.0449463002534203,-4.129476468873923
potential-d10,10,-1,33,slope,,,,,,,,-2.0448396009696475,-4.1275557633381466
potential-d10,10,-1,34,slope,,,,,,,,-2.044924545376734,-4.129218769769387
potential-d10,10,-1,35,slope,,,,,,,,-2.044893585392641,-4.128364686771195
potential-d10,10,-1,36,slope,,,,,,,,-2.044917306002755,-4.129025067375428
potential-d10,10,-1,37,slope,,,,,,,,-2.0449728653957466,-4.130166668588227
potential-d10,10,-1,38,slope,,,,,,,,-2.0449593392444876,-4.129952190915891
potential-d10,10,-1,39,slope,,,,,,,,-2.0448760163887196,-4.1282337664272974
potential-d10,10,-1,40,slope,,,,,,,,-2.0449670231830424,-4.12997699292484
potential-d10,10,-1,41,slope,,,,,,,,-2.0449692743404038,-4.129844135571663
potential-d10,10,-1,42,slope,,,,,,,,-2.044966921486313,-4.129960301195976
potential-d10,10,-1,43,slope,,,,,,,,-2.044983797451085,-4.130172860293219
potential-d10,10,-1,44,slope,,,,,,,,-2.0449763270430865,-4.130007436564164
potential-d10,10,-1,45,slope,,,,,,,,-2.044906392870255,-4.12878215429767
potential-d10,10,-1,46,slope,,,,,,,,-2.044894022674016,-4.128615750940943
potential-d10,10,-1,47,slope,,,,,,,,-2.044903113751621,-4.128773892310882
potential-d10,10,-1,48,slope,,,,,,,,-2.0449912723105155,-4.130378114463223
potential-d10,10,-1,49,slope,,,,,,,,-2.0449166377105934,-4.128944005812983
potential-d50,50,-1,0,slope,,,,,,,,-2.0501024747720558,-4.2644939700285
potential-d50,50,-1,1,slope,,,,,,,,-2.0500835528532284,-4.263802833757539
potential-d50,50,-1,2,slope,,,,,,,,-2.050093648800157,-4.264204226222507
potential-d50,50,-1,3,slope,,,,,,,,-2.050094745656206,-4.264235168659779
potential-d50,50,-1,4,slope,,,,,,,,-2.050095324346025,-4.26425118824653
potential-d50,50,-1,5,slope,,,,,,,,-2.0500948527270655,-4.264223309739496
potential-d50,50,-1,6,slope,,,,,,,,-2.050101303876932,-4.2644457313910715
potential-d50,50,-1,7,slope,,,,,,,,-2.050091559558771,-4.264108131651287
potential-d50,50,-1,8,slope,,,,,,,,-2.05010086445926,-4.264463771579495
potential-d50,50,-1,9,slope,,,,,,,,-2.0501146654286972,-4.264960541727903
potential-d50,50,-1,10,slope,,,,,,,,-2.0501167119057073,-4.26504643615066
potential-d50,50,-1,11,slope,,,,,,,,-2.050103826736856,-4.264555799866625
potential-d50,50,-1,12,slope,,,,,,,,-2.050096350044738,-4.264276559817637
potential-d50,50,-1,13,slope,,,,,,,,-2.0501094127259205,-4.264767746446014
potential-d50,50,-1,14,slope,,,,,,,,-2.050099251777987,-4.264394492149489
potential-d50,50,-1,15,slope,,,,,,,,-2.050090928234423,-4.264104428929977
potential-d50,50,-1,16,slope,,,,,,,,-2.0500777131607415,-4.263625824366324
potential-d50,50,-1,17,slope,,,,,,,,-2.0501045832340115,-4.26459282874071
potential-d50,50,-1,18,slope,,,,,,,,-2.050085250625277,-4.263896324799746
potential-d50,50,-1,19,slope,,,,,,,,-2.0500960926865224,-4.264268682212279
potential-d50,50,-1,20,slope,,,,,,,,-2.050089054482183,-4.264015304936011
potential-d50,50,-1,21,slope,,,,,,,,-2.050094556409936,-4.264216270859474
potential-d50,50,-1,22,slope,,,,,,,,-2.050095104957891,-4.264274885626259
potential-d50,50,-1,23,slope,,,,,,,,-2.0500964291610613,-4.264306172626907
potential-d50,50,-1,24,slope,,,,,,,,-2.0501095403838407,-4.26478623196064
potential-d50,50,-1,25,slope,,,,,,,,-2.050089795557079,-4.264033964967336
potential-d50,50,-1,26,slope,,,,,,,,-2.0500915991884363,-4.264058104365814
potential-d50,50,-1,27,slope,,,,,,,,-2.0500925536317336,-4.264163769860299
potential-d50,50,-1,28,slope,,,,,,,,-2.0500747879441885,-4.2634945883942965
potential-d50,50,-1,29,slope,,,,,,,,-2.050093389010483,-4.264197139807345
potential-d50,50,-1,30,slope,,,,,,,,-2.0500976945743736,-4.264340000585253
potential-d50,50,-1,31,slope,,,,,,,,-2.0501082691259285,-4.264714448907866
potential-d50,50,-1,32,slope,,,,,,,,-2.050124529040844,-4.265316271242666
potential-d50,50,-1,33,slope,,,,,,,,-2.0500847112328477,-4.2638503470800355
potential-d50,50,-1,34,slope,,,,,,,,-2.050106341047171,-4.264656221204052
potential-d50,50,-1,35,slope,,,,,,,,-2.0500811105497148,-4.26376366810326
potential-d50,50,-1,36,slope,,,,,,,,-2.0500863705695136,-4.263927297997545
potential-d50,50,-1,37,slope,,,,,,,,-2.0500956882610244,-4.2643198605197234
potential-d50,50,-1,38,slope,,,,,,,,-2.050112330467087,-4.264880066635049
potential-d50,50,-1,39,slope,,,,,,,,-2.0500752473425115,-4.263469724465935
potential-d50,50,-1,40,slope,,,,,,,,-2.0500905654485226,-4.264117592504884
potential-d50,50,-1,41,slope,,,,,,,,-2.0501141183639624,-4.2649324236141695
potential-d50,50,-1,42,slope,,,,,,,,-2.050121907241165,-4.265190661578977
potential-d50,50,-1,43,slope,,,,,,,,-2.05008318950847,-4.263807173449779
potential-d50,50,-1,44,slope,,,,,,,,-2.0501104732285795,-4.264816122449302
potential-d50,50,-1,45,slope,,,,,,,,-2.050105627368546,-4.26467871496928
potential-d50,50,-1,46,slope,,,,,,,,-2.0501049876506188,-4.2646052714095095
potential-d50,50,-1,47,slope,,,,,,,,-2.05008824150777,-4.263983751090174
potential-d50,50,-1,48,slope,,,,,,,,-2.050116864974832,-4.265009044827067
potential-d50,50,-1,49,slope,,,,,,,,-2.0500674745017067,-4.263249555231166
interaction-d1,1,-1,0,slope,,,,,,,,-2.0791008977654903,-3.7743266521669074
interaction-d1,1,-1,1,slope,,,,,,,,-2.074239682103641,-3.781877375460475
interaction-d1,1,-1,2,slope,,,,,,,,-2.0792531651404738,-3.7725803095189483
interaction-d1,1,-1,3,slope,,,,,,,,-2.076899588374108,-3.7789461859345432
interaction-d1,1,-1,4,slope,,,,,,,,-2.0782986371478995,-3.7680599943881385
interaction-d1,1,-1,5,slope,,,,,,,,-2.0775392625999674,-3.7681806924145995
interaction-d1,1,-1,6,slope,,,,,,,,-2.079320037245666,-3.7702206011127335
interaction-d1,1,-1,7,slope,,,,,,,,-2.075698347847826,-3.7694437200598157
interaction-d1,1,-1,8,slope,,,,,,,,-2.0779716328987115,-3.78213798143119
interaction-d1,1,-1,9,slope,,,,,,,,-2.0786473757733077,-3.7743223748931443
interaction-d1,1,-1,10,slope,,,,,,,,-2.0761034613224885,-3.7766319712761103
interaction-d1,1,-1,11,slope,,,,,,,,-2.0760523216761695,-3.780194282244349
